id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
204442,VEN-2004-3-101-13,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Valencia town,"Valencia,  Edo. Carabobo",Carabobo state,Valencia municipality,10.16202,-68.00765,POINT (-68.007650 10.162020),144224,Venezuela,101,Americas,1,1,2004-03-02T00:00:00,2004-03-02T00:00:00,0,0,0,0,0,1,0
204445,VEN-2004-3-101-14,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Caracas city,"El Valle, Caracas",Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2004-03-16T00:00:00,2004-03-16T00:00:00,0,0,0,0,0,1,0
204446,VEN-2004-3-101-15,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,4,Zulia state,Edo Zulia,Zulia state,,10.0,-72.16667,POINT (-72.166670 10.000000),144216,Venezuela,101,Americas,1,1,2004-03-17T00:00:00,2004-03-17T00:00:00,0,0,1,0,1,3,1
204460,VEN-2004-3-101-29,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,El Dorado town,El Dorado  Edo. Bolívar,Bolívar state,Sifontes municipality,6.715023,-61.637734,POINT (-61.637734 6.715023),139197,Venezuela,101,Americas,1,1,2004-06-22T00:00:00,2004-06-22T00:00:00,0,0,1,0,1,1,1
204447,VEN-2004-3-101-16,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Caracas city,"El Cementerio, Caracas",Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2004-03-20T00:00:00,2004-03-20T00:00:00,0,0,0,0,0,2,0
204448,VEN-2004-3-101-17,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,4,Nueva Esparta state,Edo. Nueva Esparta,Nueva Esparta state,,11.0,-64.0,POINT (-64.000000 11.000000),145673,Venezuela,101,Americas,1,1,2004-03-23T00:00:00,2004-03-23T00:00:00,0,0,1,0,1,1,1
204449,VEN-2004-3-101-18,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Cabimas town,"Cabimas, Edo. Zulia",Zulia state,Cabimas municipality,10.38828,-71.43993,POINT (-71.439930 10.388280),144218,Venezuela,101,Americas,1,1,2004-03-28T00:00:00,2004-03-28T00:00:00,0,0,1,0,1,1,1
204450,VEN-2004-3-101-19,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,4,Lara state,Edo Lara,Lara state,,10.16667,-69.83333,POINT (-69.833330 10.166670),144221,Venezuela,101,Americas,1,1,2004-04-02T00:00:00,2004-04-02T00:00:00,0,0,0,0,0,1,0
204451,VEN-2004-3-101-20,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Bolivar town,"Ciudad Bolívar, Edo. Bolívar",Bolívar state,Heres municipality,8.12923,-63.54086,POINT (-63.540860 8.129230),141353,Venezuela,101,Americas,1,1,2004-04-15T00:00:00,2004-04-15T00:00:00,0,0,0,0,0,1,0
204453,VEN-2004-3-101-22,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Barquisimeto town,"Barquisimeto, Edo. Lara ",Lara state,Irabarren municipality,10.07389,-69.32278,POINT (-69.322780 10.073890),144222,Venezuela,101,Americas,1,1,2004-05-13T00:00:00,2004-05-13T00:00:00,0,0,2,0,2,2,2
204454,VEN-2004-3-101-23,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Caricuao suburb of Caracas,"Caricuao,  Caracas,  Dtto. Metropolitano ",Distrito Capital,Libertador municipality,10.43337,-66.98313,POINT (-66.983130 10.433370),144227,Venezuela,101,Americas,1,1,2004-05-14T00:00:00,2004-05-14T00:00:00,0,0,1,0,1,1,1
204455,VEN-2004-3-101-24,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Ocumare del Tuy town,"Ocumare, Edo Miranda",Miranda state,Lander municipality,10.11649,-66.77609,POINT (-66.776090 10.116490),144227,Venezuela,101,Americas,1,1,2004-06-01T00:00:00,2004-06-01T00:00:00,0,0,0,0,0,1,0
204456,VEN-2004-3-101-25,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,4,Bolívar state,Edo Bolivar,Bolívar state,,6.33333,-63.5,POINT (-63.500000 6.333330),138474,Venezuela,101,Americas,1,1,2004-06-13T00:00:00,2004-06-13T00:00:00,0,0,2,0,2,2,2
204457,VEN-2004-3-101-26,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Barquisimeto town,"Barrio La Victoria,  Edo. Lara",Lara state,Irabarren municipality,10.07389,-69.32278,POINT (-69.322780 10.073890),144222,Venezuela,101,Americas,1,1,2004-06-17T00:00:00,2004-06-17T00:00:00,0,0,0,0,0,1,0
204458,VEN-2004-3-101-27,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,4,Aragua state,,Aragua state,,10.0,-67.16667,POINT (-67.166670 10.000000),144226,Venezuela,101,Americas,1,1,2004-06-20T00:00:00,2004-06-20T00:00:00,0,0,0,0,0,1,0
204461,VEN-2004-3-101-30,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Maracay town,"Barrio Alayón, Edo Aragua",Aragua state,Girardot municipality,10.24694,-67.59583,POINT (-67.595830 10.246940),144225,Venezuela,101,Americas,1,1,2004-06-29T00:00:00,2004-06-29T00:00:00,0,0,1,0,1,1,1
204462,VEN-2004-3-101-31,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,4,Anzoátegui state,Edo Anzoátegui,Anzoátegui state,,9.0,-64.33333,POINT (-64.333330 9.000000),142792,Venezuela,101,Americas,1,1,2004-07-20T00:00:00,2004-07-20T00:00:00,0,0,1,0,1,1,1
204463,VEN-2004-3-101-32,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Caracas city,Caracas,Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2004-08-03T00:00:00,2004-08-03T00:00:00,0,0,0,0,0,1,0
204464,VEN-2004-3-101-33,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Petare suburb of Caracas,"Petare,  Edo. Miranda",Miranda state,Sucre municipality (Miranda),10.47226,-66.80155,POINT (-66.801550 10.472260),144227,Venezuela,101,Americas,1,1,2004-08-19T00:00:00,2004-08-19T00:00:00,0,0,0,0,0,1,0
204465,VEN-2004-3-101-34,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,4,Monagas state,Edo Monagas,Monagas state,,9.33333,-63.0,POINT (-63.000000 9.333330),142795,Venezuela,101,Americas,1,1,2004-08-27T00:00:00,2004-08-27T00:00:00,0,0,1,0,1,1,1
204466,VEN-2004-3-101-35,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,4,Nueva Esparta state,Edo Nueva Esparta,Nueva Esparta state,,11.0,-64.0,POINT (-64.000000 11.000000),145673,Venezuela,101,Americas,1,1,2004-08-28T00:00:00,2004-08-28T00:00:00,0,0,0,0,0,1,0
204467,VEN-2004-3-101-36,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Caracas city,"La Pastora, Caracas",Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2004-09-11T00:00:00,2004-09-11T00:00:00,0,0,0,0,0,1,0
204468,VEN-2004-3-101-37,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Caracas city,"Caracas,  Dtto. Metropolitano ",Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2004-09-11T00:00:00,2004-09-11T00:00:00,0,0,0,0,0,1,0
204469,VEN-2004-3-101-38,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,1,Caracas city,"Caracas,  Dtto. Metropolitano",Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2004-09-12T00:00:00,2004-09-12T00:00:00,0,0,1,0,1,1,1
204470,VEN-2004-3-101-39,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004""",PROVEA,2004-11-01,5.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2003- septiembre 2004,PROVEA,4,Miranda state,Edo. Miranda,Miranda state,,10.25,-66.416667,POINT (-66.416667 10.250000),144228,Venezuela,101,Americas,1,1,2004-09-18T00:00:00,2004-09-18T00:00:00,0,0,1,0,1,1,1
204471,VEN-2004-3-101-40,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Caracas city,"Caracas, Cota Mil",Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2004-10-04T00:00:00,2004-10-04T00:00:00,0,0,0,0,0,2,0
204472,VEN-2004-3-101-41,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Barcelona town,"Barcelona, Anzoátegui",Anzoátegui state,Simon Bolivar municipality,10.13333,-64.7,POINT (-64.700000 10.133330),144231,Venezuela,101,Americas,1,1,2004-10-12T00:00:00,2004-10-12T00:00:00,0,0,0,0,0,1,0
204473,VEN-2004-3-101-42,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Barcelona town,"Barcelona, Anzoátegui",Anzoátegui state,Simon Bolivar municipality,10.13333,-64.7,POINT (-64.700000 10.133330),144231,Venezuela,101,Americas,1,1,2004-10-12T00:00:00,2004-10-12T00:00:00,0,0,0,0,0,1,0
204474,VEN-2004-3-101-43,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Barcelona town,"Anzoátegui,  Barcelona",Anzoátegui state,Simon Bolivar municipality,10.13333,-64.7,POINT (-64.700000 10.133330),144231,Venezuela,101,Americas,1,1,2004-10-12T00:00:00,2004-10-12T00:00:00,0,0,0,0,0,1,0
204475,VEN-2004-3-101-44,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Puerto La Cruz town,"Anzoátegui, Puerto la Cruz ",Anzoátegui state,Juan Antonio Sotillo municipality,10.21667,-64.61667,POINT (-64.616670 10.216670),144231,Venezuela,101,Americas,1,1,2004-10-14T00:00:00,2004-10-14T00:00:00,0,0,0,0,0,1,0
204476,VEN-2004-3-101-45,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Caracas city,Caracas,Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2004-10-17T00:00:00,2004-10-17T00:00:00,0,0,0,0,0,1,0
204477,VEN-2004-3-101-46,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,4,Aragua state,Aragua,Aragua state,,10.0,-67.16667,POINT (-67.166670 10.000000),144226,Venezuela,101,Americas,1,1,2004-10-19T00:00:00,2004-10-19T00:00:00,0,0,0,0,0,1,0
204478,VEN-2004-3-101-47,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Caracas city,Caracas,Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2004-10-23T00:00:00,2004-10-23T00:00:00,0,0,0,0,0,1,0
204479,VEN-2004-3-101-48,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,4,Carabobo state,Carabobo,Carabobo state,,10.166667,-68.083333,POINT (-68.083333 10.166667),144224,Venezuela,101,Americas,1,1,2004-10-24T00:00:00,2004-10-24T00:00:00,0,0,1,0,1,1,1
204480,VEN-2004-3-101-49,2004,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Petare suburb of Caracas,"Miranda, Petare	",Miranda state,Sucre municipality (Miranda),10.47226,-66.80155,POINT (-66.801550 10.472260),144227,Venezuela,101,Americas,1,1,2004-10-30T00:00:00,2004-10-30T00:00:00,0,0,1,0,1,1,1
204485,VEN-2005-3-101-3,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,4,Bolívar state,Bolívar,Bolívar state,,6.33333,-63.5,POINT (-63.500000 6.333330),138474,Venezuela,101,Americas,1,1,2005-01-28T00:00:00,2005-01-28T00:00:00,0,0,0,0,0,1,0
204486,VEN-2005-3-101-4,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Caracas city,"Caracas, San José de Cotiza",Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2005-01-29T00:00:00,2005-01-29T00:00:00,0,0,1,0,1,1,1
204488,VEN-2005-3-101-5,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Caracas city,"Caracas, Ave. Baralt",Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2005-01-31T00:00:00,2005-01-31T00:00:00,0,0,1,0,1,1,1
204495,VEN-2005-3-101-10,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,4,Bolívar state,Bolivar,Bolívar state,,6.33333,-63.5,POINT (-63.500000 6.333330),138474,Venezuela,101,Americas,1,1,2005-03-10T00:00:00,2005-03-10T00:00:00,0,0,1,0,1,1,1
204496,VEN-2005-3-101-11,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Caracas city,"Caracas, Coche",Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2005-04-05T00:00:00,2005-04-05T00:00:00,0,0,0,0,0,1,0
204497,VEN-2005-3-101-12,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Valencia town,"Carabobo, Barrio José Gregorio Hernandez",Carabobo state,Valencia municipality,10.16202,-68.00765,POINT (-68.007650 10.162020),144224,Venezuela,101,Americas,1,1,2005-04-05T00:00:00,2005-04-05T00:00:00,0,0,0,0,0,1,0
